occurrence_id,classification,latitude,longitude,city,state,country,date,time,aircraft_type,aircraft_manufacturer,aircraft_model,aircraft_damage_level,total_aircraft_fatalities,type_category
66880,ACIDENTE,2.1111111111,-62.4452777778,CARACARAÍ,RR,BRASIL,14/06/2017,18:00:00,AVIÃO,CESSNA AIRCRAFT,U206F,Unknown,0,FALHA DO MOTOR EM VOO
66879,INCIDENTE,-9.8663888889,-56.105,ALTA FLORESTA,MT,BRASIL,10/06/2017,20:05:00,AVIÃO,PIPER AIRCRAFT,PA-34-220T,NENHUM,0,VAZAMENTO DE OUTROS FLUIDOS
66878,INCIDENTE,-29.19555556,-51.18972222,CAXIAS DO SUL,RS,BRASIL,11/06/2017,13:30:00,AVIÃO,CESSNA AIRCRAFT,172S,LEVE,0,ESTOURO DE PNEU
66874,INCIDENTE,-22.8375,-43.9891666667,BELO HORIZONTE,MG,BRASIL,24/05/2017,16:40:00,ULTRALEVE,AEROBRAVO,PATRIOT,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66873,INCIDENTE,-10.29,-48.35777777777,PALMAS,TO,BRASIL,10/06/2017,13:34:00,AVIÃO,EMBRAER,EMB-810C,LEVE,0,ESTOURO DE PNEU
66872,INCIDENTE GRAVE,-19.9091666667,-43.9891666667,BELO HORIZONTE,MG,BRASIL,09/06/2017,14:12:00,AVIÃO,CESSNA AIRCRAFT,152,Unknown,0,EXCURSÃO DE PISTA
66866,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,11/06/2017,04:15:00,AVIÃO,AIRBUS INDUSTRIE,A330-243,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66860,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,09/06/2017,00:13:00,AVIÃO,AIRBUS INDUSTRIE,A320-214,NENHUM,0,OUTROS
66854,INCIDENTE,-9.5172222222,-35.7836111111,MACEIÓ,AL,BRASIL,08/06/2017,14:18:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,NENHUM,0,SUPERAQUECIMENTO
66846,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,07/06/2017,12:40:00,AVIÃO,EMBRAER,ERJ 190-200 LR,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66844,INCIDENTE,-23.33027778,-51.13666667,LONDRINA,PR,BRASIL,06/06/2017,20:17:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,OUTROS
66843,ACIDENTE,-1.3927777778,-48.4852777778,PARAUAPEBAS,PA,BRASIL,07/06/2017,22:40:00,AVIÃO,LEARJET,35A,SUBSTANCIAL,0,POUSO LONGO
66842,INCIDENTE,-15.8691666667,-47.9208333333,BRASÍLIA,DF,BRASIL,05/06/2017,18:30:00,AVIÃO,AIRBUS INDUSTRIE,A320-214,LEVE,0,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
66839,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,05/06/2017,15:45:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66838,INCIDENTE,-27.44833333,-49.33666667,FLORIANÓPOLIS,SC,BRASIL,02/06/2017,15:11:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,OUTROS
66826,INCIDENTE GRAVE,-27.3325,-51.62666667,OURO,SC,BRASIL,02/06/2017,18:30:00,ULTRALEVE,NORTH LAND,NORTH LAND PA-18,NENHUM,0,POUSO EM LOCAL NÃO PREVISTO
66824,INCIDENTE,-27.67027778,-48.5525,FLORIANÓPOLIS,SC,BRASIL,02/06/2017,01:58:00,AVIÃO,AIRBUS INDUSTRIE,A320-232,NENHUM,0,FOGO NO SOLO
66816,ACIDENTE,-8.7530555556,-67.3905555556,BOCA DO ACRE,AM,BRASIL,02/06/2017,20:30:00,AVIÃO,PIPER AIRCRAFT,PA-28-235,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
66810,ACIDENTE,-12.7938888889,-57.1075,NOVA MARINGÁ,MT,BRASIL,08/05/2017,18:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,SUBSTANCIAL,0,PERDA DE CONTROLE EM VOO
66809,INCIDENTE,-24.16472222222,-46.78555555555,ITANHAÉM,SP,BRASIL,27/05/2017,13:20:00,HELICÓPTERO,AGUSTA,AW139,LEVE,0,COLISÃO COM AVE
66807,INCIDENTE,-23.43194444444,-46.63388888888,GUARULHOS,SP,BRASIL,31/05/2017,15:09:00,AVIÃO,BOEING COMPANY,737-76N,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66801,ACIDENTE,-23.8394444444,-54.3447222222,MUNDO NOVO,MS,BRASIL,28/05/2017,19:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,SUBSTANCIAL,0,INDETERMINADO
66800,ACIDENTE,-18.3733333333,-54.8880555556,COXIM,MS,BRASIL,28/05/2017,15:40:00,AVIÃO,PIPER AIRCRAFT,PA-34-220T,DESTRUÍDA,2,INDETERMINADO
66792,INCIDENTE,-3.072777777777,-60.02111111111,MANAUS,AM,BRASIL,24/05/2017,20:49:00,AVIÃO,EMBRAER,EMB-810C,LEVE,0,ESTOURO DE PNEU
66791,INCIDENTE,-26.87861111,-48.65083333,NAVEGANTES,SC,BRASIL,25/05/2017,23:25:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-712,LEVE,0,ESTOURO DE PNEU
66788,INCIDENTE,-23.5075,-46.63444444444,SÃO PAULO,SP,BRASIL,25/05/2017,19:30:00,AVIÃO,PIPER AIRCRAFT,PA-32R-301T,LEVE,0,ESTOURO DE PNEU
66787,INCIDENTE GRAVE,-8.7136111111,-63.9027777778,PORTO VELHO,RO,BRASIL,23/05/2017,19:30:00,AVIÃO,HAWKER BEECHCRAFT,G58,LEVE,0,POUSO SEM TREM
66786,ACIDENTE,4.735,-60.0333333333,UIRAMUTÃ,RR,BRASIL,21/05/2017,20:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720C,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
66780,INCIDENTE,-20.4694444444,-54.6702777778,CAMPO GRANDE,MS,BRASIL,23/05/2017,20:10:00,AVIÃO,EMBRAER,EMB-810C,LEVE,0,COM TREM DE POUSO
66779,ACIDENTE,-6.0261111111,-49.8944444444,PARAUAPEBAS,PA,BRASIL,21/05/2017,21:00:00,AVIÃO,PIPER AIRCRAFT,PA-28-140,SUBSTANCIAL,0,PANE SECA
66777,INCIDENTE,-27.67027778,-48.5525,FLORIANÓPOLIS,SC,BRASIL,11/05/2017,17:56:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,LEVE,0,COLISÃO COM AVE
66773,INCIDENTE,-22.81,-43.2505555556,RIO DE JANEIRO,RJ,BRASIL,20/05/2017,18:30:00,AVIÃO,BOEING COMPANY,737-8EH,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66771,INCIDENTE,-29.99388889,-51.17111111,PORTO ALEGRE,RS,BRASIL,06/05/2017,15:17:00,AVIÃO,EMBRAER,EMB-810D,NENHUM,0,ESTOURO DE PNEU
66770,INCIDENTE,-23.43194444444,-46.46944444444,SÃO PAULO,SP,BRASIL,20/05/2017,15:57:00,AVIÃO,AIRBUS INDUSTRIE,A320-232,NENHUM,0,DESCOMPRESSÃO NÃO INTENCIONAL
66769,INCIDENTE,-23.43194444444,-46.46944444444,SÃO PAULO,SP,BRASIL,20/05/2017,19:35:00,AVIÃO,BOEING COMPANY,737-8EH,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66766,INCIDENTE,-18.88361111111,-48.22527777777,UBERLÂNDIA,MG,BRASIL,18/05/2017,22:56:00,AVIÃO,AIRBUS INDUSTRIE,A319-132,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66762,INCIDENTE,-23.33027778,-51.13666667,LONDRINA,PR,BRASIL,18/05/2017,17:34:00,AVIÃO,CESSNA AIRCRAFT,550,NENHUM,0,FALHA DO MOTOR EM VOO
66760,INCIDENTE,-23.2291666667,-45.8613888889,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,12/05/2017,20:46:00,HELICÓPTERO,BELL HELICOPTER,429,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66759,INCIDENTE,-15.04388888888,-48.72472222222,BARRO ALTO,GO,BRASIL,30/12/2016,20:30:00,AVIÃO,PILATUS,PC-12/47,LEVE,0,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
66758,INCIDENTE,-23.50666666666,-46.63388888888,SÃO PAULO,SP,BRASIL,15/05/2017,18:36:00,AVIÃO,HAWKER BEECHCRAFT,G58,LEVE,0,COLISÃO COM AVE
66757,INCIDENTE,-23.50666666666,-46.63388888888,SÃO PAULO,SP,BRASIL,06/05/2017,15:40:00,AVIÃO,PIPER AIRCRAFT,PA-28R-200,LEVE,0,COLISÃO COM OBSTÁCULOS NO SOLO
66746,INCIDENTE GRAVE,-18.8836111111,-48.2252777778,UBERLÂNDIA,MG,BRASIL,11/05/2017,17:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,LEVE,0,COM TREM DE POUSO
66745,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,11/05/2017,14:35:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,LEVE,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66743,ACIDENTE,-3.8133333333,-49.0886111111,GOIANÉSIA DO PARÁ,PA,BRASIL,10/05/2017,17:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-721D,SUBSTANCIAL,0,POUSO EM LOCAL NÃO PREVISTO
66742,ACIDENTE,-23.08888889,-52.49222222,PARANAVAÍ,PR,BRASIL,09/05/2017,20:35:00,AVIÃO,CESSNA AIRCRAFT,A188B,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
66741,INCIDENTE,-26.22305556,-48.79777778,JOINVILLE,SC,BRASIL,09/05/2017,18:38:00,AVIÃO,BOEING COMPANY,737-8EH,NENHUM,0,OUTROS
66740,INCIDENTE,-29.99388889,-51.17111111,PORTO ALEGRE,RS,BRASIL,10/05/2017,09:30:00,AVIÃO,BOEING COMPANY,737-8EH,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66739,ACIDENTE,-22.8375,-43.6191666667,NOVA IGUAÇU,RJ,BRASIL,10/05/2017,20:35:00,ULTRALEVE,Unknown,VIRUS SW,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
66735,INCIDENTE,-18.88361111111,-48.22527777777,UBERLÂNDIA,MG,BRASIL,09/05/2017,15:10:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,NENHUM,0,FUMAÇA NA CABINE
66731,INCIDENTE GRAVE,-16.6155555556,-49.3722222222,GOIÂNIA,GO,BRASIL,05/05/2017,17:20:00,HELICÓPTERO,EUROCOPTER FRANCE,AS 350 BA,LEVE,0,COLISÃO COM AVE
66730,INCIDENTE,-28.24527777777,-52.32861111111,PASSO FUNDO,RS,BRASIL,05/05/2017,15:57:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,LEVE,0,COLISÃO COM AVE
66729,INCIDENTE,-27.67027778,-48.5525,FLORIANÓPOLIS,SC,BRASIL,09/05/2017,11:02:00,AVIÃO,AIRBUS INDUSTRIE,A320-214,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66725,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,04/05/2017,17:33:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,LEVE,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66723,INCIDENTE,-23.69555555555,-46.72444444444,SÃO PAULO,SP,BRASIL,25/04/2017,15:30:00,HELICÓPTERO,EUROCOPTER FRANCE,AS 350 B2,LEVE,0,COLISÃO COM OBSTÁCULOS NO SOLO
66721,INCIDENTE,-29.99388889,-51.17111111,PORTO ALEGRE,RS,BRASIL,27/04/2017,20:37:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,COM COMANDOS DE VOO
66717,INCIDENTE,-23.00694444444,-47.13444444444,GUARULHOS,SP,BRASIL,08/05/2017,10:12:00,AVIÃO,AIRBUS INDUSTRIE,A320-214,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66711,INCIDENTE,-29.99388889,-51.17111111,PORTO ALEGRE,RS,BRASIL,26/04/2017,03:17:00,AVIÃO,AIRBUS INDUSTRIE,A320-214,LEVE,0,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
66708,INCIDENTE GRAVE,-23.8986111111,-49.0283333333,ITAPEVA,SP,BRASIL,04/05/2017,12:00:00,AVIÃO,CESSNA AIRCRAFT,A188B,LEVE,0,FALHA DO MOTOR EM VOO
66707,INCIDENTE,-8.1263888889,-34.9227777778,RECIFE,PE,BRASIL,08/05/2017,08:35:00,AVIÃO,BOEING COMPANY,737-8EH,NENHUM,0,OUTROS
66703,INCIDENTE,-19.8519444444,-43.9505555556,BELO HORIZONTE,MG,BRASIL,04/05/2017,23:05:00,AVIÃO,CESSNA AIRCRAFT,560XL,LEVE,0,COM PARA-BRISAS
66700,INCIDENTE,-22.9102777778,-43.1627777778,RIO DE JANEIRO,RJ,BRASIL,01/05/2017,11:52:00,AVIÃO,CESSNA AIRCRAFT,172N,LEVE,0,ESTOURO DE PNEU
66697,INCIDENTE,-19.8519444444,-43.9505555556,BELO HORIZONTE,MG,BRASIL,28/04/2017,14:00:00,AVIÃO,RAYTHEON AIRCRAFT,390,LEVE,0,ESTOURO DE PNEU
66696,INCIDENTE,-19.8519444444,-43.9505555556,BELO HORIZONTE,MG,BRASIL,02/05/2017,17:40:00,AVIÃO,CESSNA AIRCRAFT,550 BRAVO,NENHUM,0,DESCOMPRESSÃO NÃO INTENCIONAL
66695,INCIDENTE,-16.26166666666,-47.96722222222,LUZIÂNIA,GO,BRASIL,28/12/2016,17:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711A,LEVE,0,POUSO SEM TREM
66685,ACIDENTE,-22.3988888889,-46.8333333333,ITAPIRA,SP,BRASIL,28/04/2017,19:30:00,AVIÃO,PIPER AIRCRAFT,PA-30,SUBSTANCIAL,2,PERDA DE CONTROLE EM VOO
66684,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,29/04/2017,22:45:00,AVIÃO,AIRBUS INDUSTRIE,A320-214,LEVE,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66682,INCIDENTE,-23.51638888888,-46.62416666666,SÃO PAULO,SP,BRASIL,28/04/2017,10:00:00,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66679,INCIDENTE,-15.8397222222,-47.9241666667,BRASÍLIA,DF,BRASIL,27/04/2017,12:30:00,HELICÓPTERO,EUROCOPTER FRANCE,AS 350 B2,LEVE,0,POUSO BRUSCO
66675,ACIDENTE,-23.94277778,-53.065,MARILUZ,PR,BRASIL,23/04/2017,10:15:00,AVIÃO,AIR TRACTOR,AT-401B,SUBSTANCIAL,0,EXCURSÃO DE PISTA
66674,ACIDENTE,-21.6030555556,-46.9127777778,SÃO JOSÉ DO RIO PARDO,SP,BRASIL,21/04/2017,15:00:00,ULTRALEVE,Unknown,ZENAIR CH 701,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
66670,INCIDENTE,-23.43194444444,-46.46944444444,GUARULHOS,SP,BRASIL,22/04/2017,16:38:00,AVIÃO,BOEING COMPANY,737-8EH,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66669,ACIDENTE,-27.61361111,-48.67361111,SÃO JOSÉ,SC,BRASIL,23/04/2017,15:05:00,AVIÃO,BEECH AIRCRAFT,58,SUBSTANCIAL,0,COM TREM DE POUSO
66667,ACIDENTE,-4.295,-56.0861111111,ITAITUBA,PA,BRASIL,21/04/2017,18:00:00,AVIÃO,CESSNA AIRCRAFT,T206H,SUBSTANCIAL,0,POUSO EM LOCAL NÃO PREVISTO
66665,ACIDENTE,-29.98,-52.9225,CACHOEIRA DO SUL,RS,BRASIL,23/04/2017,00:00:00,ULTRALEVE,Unknown,RK-2,SUBSTANCIAL,0,POUSO EM LOCAL NÃO PREVISTO
66662,INCIDENTE,-12.9086111111,-38.3225,SALVADOR,BA,BRASIL,20/04/2017,19:37:00,AVIÃO,PIPER AIRCRAFT,PA-31T1,LEVE,0,ESTOURO DE PNEU
66660,ACIDENTE,-14.2447222222,-57.9922222222,TANGARÁ DA SERRA,MT,BRASIL,23/04/2017,09:45:00,AVIÃO,EMBRAER,EMB-810C,SUBSTANCIAL,0,OUTROS
66655,ACIDENTE,-21.8819444444,-54.8777777778,ITAPORÃ,MS,BRASIL,13/04/2017,18:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,SUBSTANCIAL,0,PANE SECA
66654,ACIDENTE,-19.1436111111,-51.6858333333,CASSILÂNDIA,MS,BRASIL,14/04/2017,20:45:00,AVIÃO,CESSNA AIRCRAFT,172N,SUBSTANCIAL,2,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
66646,ACIDENTE,-22.9780555556,-43.0333333333,NITERÓI,RJ,BRASIL,12/04/2017,21:25:00,HELICÓPTERO,HELIBRAS,AS 350 B2,DESTRUÍDA,1,VOO CONTROLADO CONTRA O TERRENO
66645,ACIDENTE,-16.79,-54.1055555556,PEDRA PRETA,MT,BRASIL,11/04/2017,10:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,SUBSTANCIAL,0,PANE SECA
66640,ACIDENTE,-30.84361111,-55.57277778,SANTANA DO LIVRAMENTO,RS,BRASIL,12/04/2017,15:30:00,AVIÃO,BEECH AIRCRAFT,58,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
66639,ACIDENTE,-23.12083333,-50.43833333,BANDEIRANTES,PR,BRASIL,13/04/2017,13:00:00,AVIÃO,AIR TRACTOR,AT-401B,SUBSTANCIAL,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
66624,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,11/04/2017,15:32:00,AVIÃO,AIRBUS INDUSTRIE,A320-251N,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66623,INCIDENTE,-23.62611111111,-46.65638888888,SÃO PAULO,SP,BRASIL,06/04/2017,18:24:00,AVIÃO,MITSUBISHI,MU-2B-60,LEVE,0,ESTOURO DE PNEU
66616,ACIDENTE,-21.8377777778,-46.5661111111,POÇOS DE CALDAS,MG,BRASIL,10/04/2017,11:15:00,AVIÃO,CESSNA AIRCRAFT,208B,SUBSTANCIAL,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
66613,ACIDENTE,-8.0436111111,-45.3575,RIBEIRO GONÇALVES,PI,BRASIL,08/04/2017,20:30:00,AVIÃO,AIR TRACTOR,AT-802,SUBSTANCIAL,0,VOO CONTROLADO CONTRA O TERRENO
66609,ACIDENTE,-15.8994444444,-52.2372222222,ARAGARÇAS,GO,BRASIL,01/04/2017,21:40:00,ULTRALEVE,Unknown,CORSARIO MK III,SUBSTANCIAL,2,FALHA DO MOTOR EM VOO
66608,INCIDENTE,-22.28888888888,-45.91944444444,POUSO ALEGRE,MG,BRASIL,05/04/2017,19:52:00,AVIÃO,CESSNA AIRCRAFT,208B,LEVE,0,ESTOURO DE PNEU
66607,ACIDENTE,-10.94,-51.7558333333,PORTO ALEGRE DO NORTE,MT,BRASIL,13/03/2017,17:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,SUBSTANCIAL,0,FALHA DO MOTOR EM VOO
66597,INCIDENTE,-23.18166666666,-46.94361111111,JUNDIAÍ,SP,BRASIL,05/04/2017,15:00:00,AVIÃO,CESSNA AIRCRAFT,152,LEVE,0,ESTOURO DE PNEU
66595,INCIDENTE,-19.8519444444,-43.9505555556,BELO HORIZONTE,MG,BRASIL,31/03/2017,19:15:00,AVIÃO,HAWKER BEECHCRAFT,G58,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66594,INCIDENTE,-20.4694444444,-54.6702777778,CAMPO GRANDE,MS,BRASIL,04/04/2017,22:27:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,LEVE,0,ESTOURO DE PNEU
66592,INCIDENTE,-23.33027778,-51.13666667,LONDRINA,PR,BRASIL,31/03/2017,15:16:00,AVIÃO,CESSNA AIRCRAFT,T182T,NENHUM,0,COM TREM DE POUSO
66585,ACIDENTE,-23.4611111111,-47.49,SOROCABA,SP,BRASIL,31/03/2017,17:45:00,AVIÃO,PIPER AIRCRAFT,PA-42,DESTRUÍDA,2,PANE SECA
66582,INCIDENTE,-20.4694444444,-54.6702777778,CAMPO GRANDE,MS,BRASIL,30/03/2017,01:18:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66579,INCIDENTE,-19.8519444444,-43.9505555556,BELO HORIZONTE,MG,BRASIL,31/03/2017,09:58:00,AVIÃO,CIRRUS DESIGN,SR22,NENHUM,0,VAZAMENTO DE COMBUSTÍVEL
66578,INCIDENTE,-8.1263888889,-34.9227777778,RECIFE,PE,BRASIL,30/03/2017,21:40:00,AVIÃO,AIRBUS INDUSTRIE,A320-214,LEVE,0,FOGO NO SOLO
66570,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,24/03/2017,13:20:00,AVIÃO,EMBRAER,ERJ 190-200 IGW,LEVE,0,COLISÃO COM AVE
66566,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,24/03/2017,12:45:00,AVIÃO,AIRBUS INDUSTRIE,A320-251N,LEVE,0,OUTROS
66562,INCIDENTE GRAVE,-15.53194444444,-55.13777777777,CAMPO VERDE,MT,BRASIL,25/03/2017,12:30:00,AVIÃO,DENNIS E. MOELLMAN,FOXTROT 4,SUBSTANCIAL,0,ESTOURO DE PNEU
66559,ACIDENTE,-23.1277777778,-46.5747222222,ATIBAIA,SP,BRASIL,24/03/2017,13:15:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C-1,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
66557,INCIDENTE GRAVE,-16.7175,-49.1944444444,GOIÂNIA,GO,BRASIL,24/03/2017,11:40:00,HELICÓPTERO,HELIBRAS,AS 350 B2,LEVE,0,FALHA DO MOTOR EM VOO
66556,INCIDENTE GRAVE,-16.6280555556,-49.3455555556,GOIÂNIA,GO,BRASIL,24/03/2017,15:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,LEVE,0,COM TREM DE POUSO
66555,ACIDENTE,-29.14694444,-51.54194444,BENTO GONÇALVES,RS,BRASIL,15/03/2017,19:36:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C-1,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
66552,INCIDENTE,-23.6261111111,-46.6563888889,SÃO PAULO,SP,BRASIL,22/03/2017,14:54:00,AVIÃO,AIRBUS INDUSTRIE,A320-214,NENHUM,0,COM PARA-BRISAS
66551,INCIDENTE,-29.99388889,-51.17111111,PORTO ALEGRE,RS,BRASIL,21/03/2017,15:36:00,AVIÃO,PIPER AIRCRAFT,PA-32R-301T,NENHUM,0,ESTOURO DE PNEU
66550,ACIDENTE,-4.883055555555,-65.35583333333,COARI,AM,BRASIL,21/03/2017,01:25:00,AVIÃO,GIE Avions de Transport Régional,ATR-42-500,SUBSTANCIAL,0,EXCURSÃO DE PISTA
66549,ACIDENTE,-31.93583333,-52.72138889,PEDRO OSÓRIO,RS,BRASIL,22/02/2017,12:30:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,SUBSTANCIAL,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
66544,INCIDENTE,-23.6261111111,-46.6563888889,SÃO PAULO,SP,BRASIL,21/03/2017,16:48:00,AVIÃO,AIRBUS INDUSTRIE,A318-121,NENHUM,0,OUTROS
66543,INCIDENTE GRAVE,-23.4355555556,-46.4730555556,GUARULHOS,SP,BRASIL,22/03/2017,01:35:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,LEVE,0,COM COMANDOS DE VOO
66541,INCIDENTE GRAVE,-32.49611111,-52.57611111,RIO GRANDE,RS,BRASIL,18/03/2017,14:00:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202A,SUBSTANCIAL,0,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
66539,INCIDENTE,-23.43194444444,-46.46944444444,GUARULHOS,SP,BRASIL,18/03/2017,04:17:00,AVIÃO,BOEING COMPANY,767-322ER,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66536,INCIDENTE,-6.1152777778,-50.0013888889,PARAUAPEBAS,PA,BRASIL,13/03/2017,12:20:00,AVIÃO,EMBRAER,ERJ 190-100 IGW,NENHUM,0,COLISÃO COM AVE
66532,INCIDENTE,-29.71083333,-53.69222222,SANTA MARIA,RS,BRASIL,19/03/2017,15:15:00,HELICÓPTERO,BELL HELICOPTER,429,LEVE,0,FALHA DO MOTOR EM VOO
66531,ACIDENTE,-30.18833333,-51.17861111,PORTO ALEGRE,RS,BRASIL,18/03/2017,13:00:00,ULTRALEVE,Unknown,CONQUEST 180,SUBSTANCIAL,0,PERDA DE CONTROLE NO SOLO
66529,ACIDENTE,-25.57277778,-49.39527778,ARAUCÁRIA,PR,BRASIL,17/03/2017,18:07:00,HELICÓPTERO,BELL HELICOPTER,206B,SUBSTANCIAL,0,PANE SECA
66527,INCIDENTE GRAVE,-4.87,-66.8963888889,CARAUARI,AM,BRASIL,17/03/2017,13:25:00,AVIÃO,CESSNA AIRCRAFT,208B,LEVE,0,ESTOURO DE PNEU
66525,INCIDENTE GRAVE,-15.6566666667,-56.1161111111,CUIABÁ,MT,BRASIL,16/03/2017,21:42:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,LEVE,0,COM TREM DE POUSO
66524,INCIDENTE,-3.250833333333,-52.25222222222,ALTAMIRA,PA,BRASIL,15/03/2017,18:42:00,AVIÃO,AEROSPATIALE AND ALENIA,ATR-42-320,LEVE,0,ESTOURO DE PNEU
66522,ACIDENTE,-29.83694444,-55.94583333,ALEGRETE,RS,BRASIL,13/03/2017,13:20:00,AVIÃO,EMBRAER,EMB-202,SUBSTANCIAL,0,PANE SECA
66521,INCIDENTE,-15.65305555555,-56.11722222222,CUIABÁ,MT,BRASIL,11/03/2017,14:28:35,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66516,INCIDENTE,-22.6588888889,-54.8222222222,CAARAPÓ,MS,BRASIL,14/03/2017,19:00:00,AVIÃO,BEECH AIRCRAFT,58,NENHUM,0,FALHA OU MAU FUNCIONAMENTO DE SISTEMA
66514,INCIDENTE GRAVE,-15.6547222222,-56.1166666667,CUIABÁ,MT,BRASIL,02/03/2017,16:09:00,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,LEVE,0,COM TREM DE POUSO
